Sex,Age,Height,Weight,NOC,Games,Sport,Medal
M,23.0,194.0,95.0,HUN,1976 Summer,Water Polo,Gold
M,27.0,194.0,95.0,HUN,1980 Summer,Water Polo,Bronze
M,25.0,175.0,58.0,GBR,2008 Summer,Athletics,No_Medal
M,29.0,175.0,58.0,GBR,2012 Summer,Athletics,Gold
M,29.0,175.0,58.0,GBR,2012 Summer,Athletics,Gold
M,33.0,175.0,58.0,GBR,2016 Summer,Athletics,Gold
M,33.0,175.0,58.0,GBR,2016 Summer,Athletics,Gold
M,29.0,190.0,92.0,COL,2016 Summer,Tennis,No_Medal
M,28.0,165.0,62.0,IRI,1976 Summer,Wrestling,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,22.0,167.0,60.0,UAE,1988 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,26.0,167.0,60.0,UAE,1992 Summer,Swimming,No_Medal
M,21.0,167.0,64.0,KUW,1976 Summer,Athletics,No_Medal
M,30.0,168.0,66.0,ITA,2012 Summer,Judo,No_Medal
M,21.0,192.0,102.0,FRG,1968 Summer,Rowing,No_Medal
M,25.0,192.0,102.0,FRG,1972 Summer,Rowing,Gold
M,29.0,192.0,102.0,FRG,1976 Summer,Rowing,Bronze
F,18.0,172.0,63.0,GER,1964 Winter,Alpine Skiing,No_Medal
F,18.0,172.0,63.0,GER,1964 Winter,Alpine Skiing,No_Medal
F,18.0,172.0,63.0,GER,1964 Winter,Alpine Skiing,No_Medal
F,22.0,172.0,63.0,FRG,1968 Winter,Alpine Skiing,No_Medal
F,22.0,172.0,63.0,FRG,1968 Winter,Alpine Skiing,No_Medal
F,22.0,172.0,63.0,FRG,1968 Winter,Alpine Skiing,No_Medal
M,23.0,174.0,76.0,AUT,1964 Winter,Biathlon,No_Medal
M,23.0,174.0,76.0,AUT,1964 Winter,Cross Country Skiing,No_Medal
M,23.0,174.0,76.0,AUT,1964 Winter,Cross Country Skiing,No_Medal
M,27.0,174.0,76.0,AUT,1968 Winter,Cross Country Skiing,No_Medal
M,29.0,174.0,76.0,AUT,1976 Winter,Biathlon,No_Medal
M,29.0,174.0,76.0,AUT,1976 Winter,Biathlon,No_Medal
F,21.0,170.0,63.0,ROU,2000 Summer,Handball,No_Medal
F,29.0,170.0,63.0,ROU,2008 Summer,Handball,No_Medal
M,23.0,160.0,59.0,ITA,1960 Summer,Hockey,No_Medal
M,21.0,170.0,65.0,ITA,1960 Summer,Hockey,No_Medal
M,27.0,177.0,56.0,YUG,1968 Summer,Athletics,No_Medal
M,27.0,177.0,56.0,YUG,1968 Summer,Athletics,No_Medal
M,26.0,176.0,80.0,TCH,1972 Winter,Ice Hockey,Bronze
M,21.0,179.0,71.0,UAE,2012 Summer,Football,No_Medal
F,24.0,173.0,73.0,CAN,2016 Summer,Rugby Sevens,Bronze
M,26.0,172.0,79.0,ITA,1984 Winter,Ice Hockey,No_Medal
F,28.0,158.0,48.0,ITA,2000 Summer,Modern Pentathlon,No_Medal
M,36.0,180.0,75.0,TTO,1972 Summer,Sailing,No_Medal
M,27.0,188.0,80.0,ALG,1980 Summer,Handball,No_Medal
M,24.0,173.0,64.0,FRA,1980 Winter,Cross Country Skiing,No_Medal
M,24.0,173.0,64.0,FRA,1980 Winter,Cross Country Skiing,No_Medal
M,24.0,173.0,64.0,FRA,1980 Winter,Cross Country Skiing,No_Medal
M,24.0,173.0,64.0,FRA,1980 Winter,Cross Country Skiing,No_Medal
F,26.0,160.0,55.0,NZL,1984 Summer,Diving,No_Medal
M,36.0,187.0,75.0,USA,1984 Summer,Equestrianism,Gold
M,36.0,187.0,75.0,USA,1984 Summer,Equestrianism,Gold
M,40.0,187.0,75.0,USA,1988 Summer,Equestrianism,No_Medal
M,40.0,187.0,75.0,USA,1988 Summer,Equestrianism,Silver
F,18.0,175.0,62.0,GBR,2000 Summer,Swimming,No_Medal
M,19.0,179.0,67.0,BRN,2016 Summer,Swimming,No_Medal
M,32.0,185.0,78.0,IRQ,2004 Summer,Football,No_Medal
M,21.0,195.0,80.0,BRN,1984 Summer,Modern Pentathlon,No_Medal
M,21.0,195.0,80.0,BRN,1984 Summer,Modern Pentathlon,No_Medal
M,25.0,195.0,80.0,BRN,1988 Summer,Modern Pentathlon,No_Medal
M,25.0,195.0,80.0,BRN,1988 Summer,Modern Pentathlon,No_Medal
M,25.0,195.0,80.0,BRN,1988 Summer,Fencing,No_Medal
M,25.0,195.0,80.0,BRN,1988 Summer,Fencing,No_Medal
F,18.0,167.0,69.0,LBA,2008 Summer,Swimming,No_Medal
M,18.0,185.0,70.0,IRI,2004 Summer,Swimming,No_Medal
M,27.0,170.0,67.0,POR,1984 Summer,Shooting,No_Medal
F,22.0,167.0,58.0,BRA,1968 Summer,Equestrianism,No_Medal
F,22.0,167.0,58.0,BRA,1968 Summer,Equestrianism,No_Medal
F,24.0,156.0,51.0,BRA,2016 Summer,Athletics,No_Medal
F,25.0,159.0,60.0,SLO,2010 Winter,Freestyle Skiing,No_Medal
M,15.0,173.0,66.0,EGY,1984 Summer,Diving,No_Medal
F,24.0,168.0,55.0,IRI,1996 Summer,Shooting,No_Medal
F,23.0,175.0,66.0,ARG,1964 Summer,Athletics,No_Medal
F,23.0,175.0,66.0,ARG,1964 Summer,Athletics,No_Medal
M,24.0,178.0,77.0,AUS,1988 Summer,Football,No_Medal
M,25.0,188.0,85.0,ITA,1988 Summer,Rowing,Gold
M,29.0,188.0,85.0,ITA,1992 Summer,Rowing,Bronze
M,18.0,155.0,48.0,USA,1976 Summer,Wrestling,No_Medal
M,21.0,176.0,70.0,ITA,1976 Summer,Athletics,No_Medal
F,24.0,171.0,62.0,ITA,1996 Summer,Tennis,No_Medal
F,24.0,171.0,62.0,ITA,1996 Summer,Tennis,No_Medal
F,28.0,171.0,62.0,ITA,2000 Summer,Tennis,No_Medal
F,28.0,171.0,62.0,ITA,2000 Summer,Tennis,No_Medal
F,32.0,171.0,62.0,ITA,2004 Summer,Tennis,No_Medal
F,32.0,171.0,62.0,ITA,2004 Summer,Tennis,No_Medal
M,26.0,155.0,52.0,CUB,1976 Summer,Football,No_Medal
F,26.0,160.0,50.0,ITA,1996 Summer,Synchronized Swimming,No_Medal
M,26.0,190.0,79.0,ARG,1988 Summer,Cycling,No_Medal
F,20.0,164.0,64.0,FRA,2012 Summer,Diving,No_Medal
F,27.0,182.0,71.0,HUN,2000 Summer,Handball,Silver
F,31.0,182.0,71.0,HUN,2004 Summer,Handball,No_Medal
F,26.0,178.0,66.0,HUN,1996 Summer,Handball,Bronze
F,31.0,178.0,66.0,HUN,2000 Summer,Handball,Silver
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
M,18.0,167.0,60.0,HUN,1976 Summer,Gymnastics,No_Medal
F,15.0,167.0,60.0,HUN,2002 Winter,Short Track Speed Skating,No_Medal
F,21.0,176.0,58.0,YUG,1964 Summer,Athletics,No_Medal
M,21.0,169.0,67.0,HUN,1956 Summer,Canoeing,Bronze
M,25.0,169.0,67.0,HUN,1960 Summer,Canoeing,Bronze
M,22.0,172.0,72.0,HUN,1964 Summer,Football,Gold
M,24.0,192.0,100.0,HUN,1976 Summer,Wrestling,No_Medal
M,28.0,192.0,100.0,HUN,1980 Summer,Wrestling,No_Medal
M,26.0,175.0,75.0,HUN,1968 Summer,Sailing,No_Medal
M,31.0,174.0,70.0,HUN,1992 Winter,Biathlon,No_Medal
M,31.0,174.0,70.0,HUN,1992 Winter,Biathlon,No_Medal
M,31.0,174.0,70.0,HUN,1992 Winter,Biathlon,No_Medal
M,21.0,178.0,75.0,HUN,2014 Winter,Alpine Skiing,No_Medal
M,21.0,178.0,75.0,HUN,2014 Winter,Alpine Skiing,No_Medal
M,23.0,183.0,87.0,HUN,1992 Summer,Wrestling,Gold
M,27.0,183.0,87.0,HUN,1996 Summer,Wrestling,No_Medal
M,19.0,158.0,54.0,HUN,1980 Summer,Boxing,No_Medal
M,23.0,193.0,90.0,SVK,2016 Summer,Canoeing,No_Medal
M,21.0,164.0,60.5,HUN,1996 Summer,Weightlifting,No_Medal
M,25.0,164.0,60.5,HUN,2000 Summer,Weightlifting,No_Medal
F,23.0,173.0,63.0,HUN,1968 Summer,Fencing,No_Medal
F,23.0,173.0,63.0,HUN,1968 Summer,Fencing,Silver
F,26.0,173.0,63.0,HUN,1972 Summer,Fencing,Silver
F,26.0,173.0,63.0,HUN,1972 Summer,Fencing,Silver
F,30.0,173.0,63.0,HUN,1976 Summer,Fencing,No_Medal
F,30.0,173.0,63.0,HUN,1976 Summer,Fencing,Bronze
M,19.0,186.0,80.0,USA,1964 Summer,Swimming,No_Medal
M,27.0,178.0,74.0,CAN,1998 Winter,Cross Country Skiing,No_Medal
M,27.0,178.0,74.0,CAN,1998 Winter,Cross Country Skiing,No_Medal
M,27.0,178.0,74.0,CAN,1998 Winter,Cross Country Skiing,No_Medal
M,31.0,178.0,74.0,CAN,2002 Winter,Cross Country Skiing,No_Medal
M,31.0,178.0,74.0,CAN,2002 Winter,Cross Country Skiing,No_Medal
M,31.0,178.0,74.0,CAN,2002 Winter,Cross Country Skiing,No_Medal
M,31.0,178.0,74.0,CAN,2002 Winter,Cross Country Skiing,No_Medal
M,19.0,185.0,75.0,ISV,1984 Summer,Swimming,No_Medal
M,19.0,185.0,75.0,ISV,1984 Summer,Swimming,No_Medal
M,19.0,185.0,75.0,ISV,1984 Summer,Swimming,No_Medal
M,19.0,185.0,75.0,ISV,1984 Summer,Swimming,No_Medal
M,24.0,162.0,61.0,GRE,1932 Summer,Wrestling,No_Medal
F,28.0,170.0,59.0,GER,1998 Winter,Snowboarding,No_Medal
F,28.0,170.0,59.0,GER,1998 Winter,Snowboarding,No_Medal
M,28.0,174.0,73.0,ROU,1952 Summer,Football,No_Medal
F,35.0,185.0,82.0,USA,2016 Summer,Rugby Sevens,No_Medal
M,25.0,185.0,84.0,USA,1964 Winter,Luge,No_Medal
F,25.0,187.0,78.0,NZL,2000 Summer,Basketball,No_Medal
F,29.0,187.0,78.0,NZL,2004 Summer,Basketball,No_Medal
M,23.0,178.0,90.0,NZL,1968 Summer,Sailing,No_Medal
M,31.0,178.0,90.0,NZL,1976 Summer,Sailing,No_Medal
M,23.0,175.0,65.0,CAN,1936 Winter,Ice Hockey,Silver
M,24.0,184.0,130.0,AUS,1976 Summer,Athletics,No_Medal
M,28.0,184.0,130.0,AUS,1980 Summer,Athletics,No_Medal
F,24.0,188.0,70.0,NZL,2000 Summer,Basketball,No_Medal
F,28.0,188.0,70.0,NZL,2004 Summer,Basketball,No_Medal
F,17.0,176.0,69.0,GBR,1952 Summer,Athletics,No_Medal
F,21.0,176.0,69.0,GBR,1956 Summer,Athletics,No_Medal
F,21.0,176.0,69.0,GBR,1956 Summer,Athletics,No_Medal
F,25.0,176.0,69.0,GBR,1960 Summer,Athletics,No_Medal
F,25.0,176.0,69.0,GBR,1960 Summer,Athletics,No_Medal
F,21.0,173.0,63.0,JAM,1984 Summer,Athletics,No_Medal
F,29.0,173.0,63.0,USA,1992 Summer,Athletics,Silver
F,33.0,173.0,63.0,USA,1996 Summer,Athletics,No_Medal
M,24.0,165.0,66.0,UZB,2012 Summer,Judo,No_Medal
M,25.0,183.0,78.0,AUT,1992 Summer,Shooting,No_Medal
M,25.0,183.0,78.0,AUT,1992 Summer,Shooting,No_Medal
M,29.0,183.0,78.0,AUT,1996 Summer,Shooting,No_Medal
M,29.0,183.0,78.0,AUT,1996 Summer,Shooting,No_Medal
M,33.0,183.0,78.0,AUT,2000 Summer,Shooting,No_Medal
M,33.0,183.0,78.0,AUT,2000 Summer,Shooting,No_Medal
M,33.0,183.0,78.0,AUT,2000 Summer,Shooting,No_Medal
M,37.0,183.0,78.0,AUT,2004 Summer,Shooting,No_Medal
M,37.0,183.0,78.0,AUT,2004 Summer,Shooting,No_Medal
M,41.0,183.0,78.0,AUT,2008 Summer,Shooting,No_Medal
M,41.0,183.0,78.0,AUT,2008 Summer,Shooting,No_Medal
M,45.0,183.0,78.0,AUT,2012 Summer,Shooting,No_Medal
M,45.0,183.0,78.0,AUT,2012 Summer,Shooting,No_Medal
M,45.0,183.0,78.0,AUT,2012 Summer,Shooting,No_Medal
M,28.0,165.0,66.0,RUS,2008 Summer,Wrestling,No_Medal
M,29.0,183.0,91.0,CAN,1972 Summer,Judo,No_Medal
F,22.0,170.0,66.0,GRE,2004 Summer,Softball,No_Medal
F,25.0,162.0,68.0,GRE,2004 Summer,Softball,No_Medal
F,24.0,160.0,66.0,GRE,2004 Summer,Softball,No_Medal
M,18.0,171.0,85.0,ARU,1996 Summer,Weightlifting,No_Medal
M,26.0,171.0,85.0,ARU,2004 Summer,Weightlifting,No_Medal
F,18.0,162.0,48.0,BRA,2008 Summer,Rhythmic Gymnastics,No_Medal
F,26.0,161.0,49.0,USA,1992 Summer,Rowing,No_Medal
F,30.0,161.0,49.0,USA,1996 Summer,Rowing,No_Medal
M,22.0,187.0,98.0,NZL,2004 Summer,Athletics,No_Medal
M,26.0,187.0,98.0,NZL,2008 Summer,Athletics,No_Medal
M,30.0,187.0,98.0,NZL,2012 Summer,Athletics,No_Medal
M,34.0,187.0,98.0,NZL,2016 Summer,Athletics,No_Medal
M,20.0,191.0,88.0,GBR,1960 Summer,Rowing,No_Medal
M,24.0,191.0,88.0,GBR,1964 Summer,Rowing,No_Medal
M,21.0,179.0,73.0,USA,1992 Winter,Cross Country Skiing,No_Medal
M,21.0,179.0,73.0,USA,1992 Winter,Cross Country Skiing,No_Medal
M,27.0,175.0,68.0,AUS,2000 Summer,Canoeing,No_Medal
F,22.0,170.0,62.0,AUS,1996 Summer,Canoeing,No_Medal
M,28.0,183.0,73.0,USA,2012 Summer,Cycling,No_Medal
M,57.0,188.0,104.0,ARG,2000 Summer,Sailing,No_Medal
F,26.0,167.0,58.0,AUS,2008 Summer,Sailing,No_Medal
M,26.0,183.0,75.0,USA,1912 Summer,Athletics,No_Medal
M,26.0,183.0,75.0,USA,1912 Summer,Athletics,No_Medal
M,23.0,178.0,62.0,IRL,1996 Summer,Athletics,No_Medal
F,24.0,165.0,61.0,AHO,1984 Summer,Athletics,No_Medal
F,28.0,165.0,61.0,ARU,1988 Summer,Athletics,No_Medal
F,28.0,165.0,61.0,ARU,1988 Summer,Athletics,No_Medal
M,23.0,175.0,70.0,IRL,1968 Summer,Fencing,No_Medal
M,23.0,175.0,70.0,IRL,1968 Summer,Fencing,No_Medal
M,23.0,175.0,70.0,IRL,1968 Summer,Fencing,No_Medal
M,23.0,175.0,70.0,IRL,1968 Summer,Fencing,No_Medal
M,23.0,175.0,70.0,IRL,1968 Summer,Fencing,No_Medal
M,27.0,178.0,97.0,GBR,1992 Winter,Bobsleigh,No_Medal
M,27.0,178.0,97.0,GBR,1992 Winter,Bobsleigh,No_Medal
M,29.0,178.0,97.0,GBR,1994 Winter,Bobsleigh,No_Medal
M,23.0,183.0,70.0,USA,1960 Summer,Swimming,Gold
M,23.0,183.0,70.0,USA,1960 Summer,Swimming,Gold
M,34.0,171.0,72.0,NZL,1988 Summer,Shooting,No_Medal
F,21.0,183.0,71.0,FRA,2012 Summer,Swimming,Bronze
M,23.0,183.0,73.0,GBR,1956 Summer,Athletics,No_Medal
M,20.0,185.0,71.0,CAN,1996 Summer,Boxing,No_Medal
M,19.0,172.0,66.0,TTO,1968 Summer,Cycling,No_Medal
M,27.0,183.0,73.0,GBR,1992 Summer,Cycling,No_Medal
M,20.0,172.0,64.0,USA,1964 Summer,Athletics,No_Medal
M,24.0,172.0,64.0,USA,1968 Summer,Athletics,Bronze
M,24.0,175.0,70.0,GBR,1956 Summer,Athletics,No_Medal
M,27.0,175.0,70.0,GBR,1960 Summer,Athletics,No_Medal
M,25.0,179.0,63.0,GBR,2016 Summer,Athletics,No_Medal
M,22.0,170.0,69.0,USA,1956 Summer,Diving,No_Medal
F,24.0,167.0,65.0,AUS,1996 Summer,Hockey,Gold
F,28.0,167.0,65.0,AUS,2000 Summer,Hockey,Gold
M,41.0,174.0,68.0,CAN,1976 Summer,Athletics,No_Medal
M,26.0,174.0,61.0,AUS,1968 Summer,Athletics,No_Medal
F,24.0,163.0,57.0,USA,2014 Winter,Snowboarding,Gold
M,35.0,173.0,66.0,USA,2016 Summer,Equestrianism,No_Medal
M,35.0,173.0,66.0,USA,2016 Summer,Equestrianism,Silver
M,21.0,182.0,79.0,CAN,1988 Winter,Figure Skating,No_Medal
M,25.0,187.0,95.0,GBR,1948 Summer,Sailing,No_Medal
M,29.0,187.0,95.0,BAH,1952 Summer,Sailing,No_Medal
M,33.0,187.0,95.0,BAH,1956 Summer,Sailing,Bronze
M,37.0,187.0,95.0,BAH,1960 Summer,Sailing,No_Medal
M,22.0,168.0,94.0,USA,2008 Summer,Weightlifting,No_Medal
M,26.0,168.0,94.0,USA,2012 Summer,Weightlifting,No_Medal
M,30.0,168.0,94.0,USA,2016 Summer,Weightlifting,No_Medal
M,19.0,171.0,65.0,CAN,1976 Summer,Judo,No_Medal
M,27.0,171.0,65.0,CAN,1984 Summer,Judo,No_Medal
M,31.0,188.0,85.0,AUS,2014 Winter,Skeleton,No_Medal
M,24.0,170.0,49.0,MLT,1980 Summer,Cycling,No_Medal
M,24.0,170.0,49.0,MLT,1980 Summer,Cycling,No_Medal
M,21.0,170.0,64.0,MLT,1988 Summer,Wrestling,No_Medal
M,24.0,168.0,65.0,MLT,1988 Summer,Judo,No_Medal
M,22.0,180.0,93.0,CAN,1992 Winter,Bobsleigh,No_Medal
M,22.0,180.0,93.0,CAN,1992 Winter,Bobsleigh,No_Medal
M,24.0,180.0,93.0,CAN,1994 Winter,Bobsleigh,No_Medal
M,29.0,174.0,70.0,AUT,1984 Summer,Sailing,No_Medal
M,16.0,178.0,63.0,BUL,2006 Winter,Ski Jumping,No_Medal
M,16.0,178.0,63.0,BUL,2006 Winter,Ski Jumping,No_Medal
M,21.0,178.0,80.0,TUR,1972 Summer,Swimming,No_Medal
M,21.0,178.0,80.0,TUR,1972 Summer,Swimming,No_Medal
M,20.0,170.0,63.0,BOL,1956 Winter,Alpine Skiing,No_Medal
M,20.0,170.0,63.0,BOL,1956 Winter,Alpine Skiing,No_Medal
M,19.0,182.0,79.0,AUS,1984 Summer,Swimming,Silver
F,16.0,155.0,50.0,ITA,2012 Summer,Gymnastics,No_Medal
F,16.0,155.0,50.0,ITA,2012 Summer,Gymnastics,No_Medal
F,16.0,155.0,50.0,ITA,2012 Summer,Gymnastics,No_Medal
F,16.0,155.0,50.0,ITA,2012 Summer,Gymnastics,No_Medal
F,16.0,155.0,50.0,ITA,2012 Summer,Gymnastics,No_Medal
F,20.0,155.0,50.0,ITA,2016 Summer,Gymnastics,No_Medal
F,20.0,155.0,50.0,ITA,2016 Summer,Gymnastics,No_Medal
F,20.0,155.0,50.0,ITA,2016 Summer,Gymnastics,No_Medal
F,20.0,155.0,50.0,ITA,2016 Summer,Gymnastics,No_Medal
M,20.0,168.0,58.0,SVK,2000 Summer,Wrestling,No_Medal
M,25.0,170.0,66.0,ROU,2012 Summer,Judo,No_Medal
M,24.0,164.0,59.0,IRI,1964 Summer,Diving,No_Medal
M,17.0,175.0,70.0,FRG,1968 Summer,Swimming,No_Medal
M,17.0,175.0,70.0,FRG,1968 Summer,Swimming,No_Medal
M,17.0,175.0,70.0,FRG,1968 Summer,Swimming,No_Medal
M,17.0,175.0,70.0,FRG,1968 Summer,Swimming,No_Medal
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,No_Medal
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,No_Medal
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,No_Medal
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,Silver
M,21.0,175.0,70.0,FRG,1972 Summer,Swimming,No_Medal
M,20.0,167.0,64.0,ITA,1964 Summer,Boxing,No_Medal
F,16.0,168.0,58.0,ITA,1968 Winter,Alpine Skiing,No_Medal
F,16.0,168.0,58.0,ITA,1968 Winter,Alpine Skiing,No_Medal
F,16.0,168.0,58.0,ITA,1968 Winter,Alpine Skiing,No_Medal
M,33.0,213.0,108.0,GRE,1996 Summer,Basketball,No_Medal
F,42.0,167.0,64.0,BEL,2012 Summer,Equestrianism,No_Medal
M,30.0,190.0,83.0,SUI,1988 Winter,Bobsleigh,No_Medal
M,31.0,184.0,100.0,SUI,1984 Winter,Bobsleigh,No_Medal
M,35.0,184.0,100.0,SUI,1988 Winter,Bobsleigh,Gold
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,30.0,164.0,59.0,SUI,1964 Summer,Gymnastics,No_Medal
M,28.0,180.0,94.0,SUI,1988 Winter,Bobsleigh,Gold
F,32.0,162.0,60.0,BRA,1988 Summer,Shooting,No_Medal
F,32.0,162.0,60.0,BRA,1988 Summer,Shooting,No_Medal
F,36.0,162.0,60.0,BRA,1992 Summer,Shooting,No_Medal
F,36.0,162.0,60.0,BRA,1992 Summer,Shooting,No_Medal
M,25.0,184.0,79.0,FRG,1988 Summer,Hockey,Silver
M,20.0,175.0,78.0,NGR,2004 Summer,Athletics,Bronze
M,24.0,175.0,78.0,NGR,2008 Summer,Athletics,No_Medal
F,24.0,163.0,55.0,SVK,2012 Summer,Badminton,No_Medal
M,27.0,162.0,52.0,IRI,1976 Summer,Wrestling,No_Medal
M,20.0,190.0,114.0,PAR,2008 Summer,Athletics,No_Medal
M,28.0,178.0,78.0,HUN,1968 Summer,Football,Gold
F,34.0,166.0,49.0,FRA,1996 Summer,Athletics,No_Medal
F,24.0,190.0,72.0,RUS,2008 Summer,Volleyball,No_Medal
M,26.0,199.0,97.0,GER,2016 Summer,Handball,Bronze
M,26.0,165.0,52.0,EGY,1984 Summer,Wrestling,No_Medal
M,24.0,190.0,89.0,EGY,2012 Summer,Athletics,No_Medal
M,28.0,178.0,75.0,IRI,1976 Summer,Fencing,No_Medal
M,28.0,178.0,75.0,IRI,1976 Summer,Fencing,No_Medal
M,27.0,174.0,76.0,EGY,2012 Summer,Football,No_Medal
F,13.0,153.0,39.0,MDV,2000 Summer,Swimming,No_Medal
M,23.0,191.0,82.0,EGY,2000 Summer,Volleyball,No_Medal
M,39.0,191.0,109.0,USA,2012 Summer,Sailing,No_Medal
M,25.0,188.0,81.0,MAR,1976 Summer,Boxing,No_Medal
F,20.0,172.0,62.0,RUS,2010 Winter,Speed Skating,No_Medal
F,20.0,172.0,62.0,RUS,2010 Winter,Speed Skating,No_Medal
F,24.0,172.0,62.0,RUS,2014 Winter,Speed Skating,Silver
F,24.0,172.0,62.0,RUS,2014 Winter,Speed Skating,No_Medal
F,24.0,172.0,62.0,RUS,2014 Winter,Speed Skating,No_Medal
M,19.0,165.0,50.0,RUS,2002 Winter,Ski Jumping,No_Medal
M,19.0,165.0,50.0,RUS,2002 Winter,Ski Jumping,No_Medal
M,23.0,165.0,50.0,RUS,2006 Winter,Ski Jumping,No_Medal
M,23.0,165.0,50.0,RUS,2006 Winter,Ski Jumping,No_Medal
M,23.0,165.0,50.0,RUS,2006 Winter,Ski Jumping,No_Medal
M,29.0,185.0,87.0,CRO,2000 Summer,Water Polo,No_Medal
M,33.0,185.0,87.0,CRO,2004 Summer,Water Polo,No_Medal
F,22.0,173.0,65.0,USA,2016 Summer,Water Polo,Gold
M,20.0,177.0,82.0,ITA,1994 Winter,Alpine Skiing,No_Medal
M,20.0,177.0,82.0,ITA,1994 Winter,Alpine Skiing,No_Medal
M,24.0,177.0,82.0,ITA,1998 Winter,Alpine Skiing,No_Medal
M,24.0,177.0,82.0,ITA,1998 Winter,Alpine Skiing,No_Medal
M,28.0,177.0,82.0,ITA,2002 Winter,Alpine Skiing,No_Medal
M,28.0,177.0,82.0,ITA,2002 Winter,Alpine Skiing,No_Medal
M,28.0,177.0,82.0,ITA,2002 Winter,Alpine Skiing,No_Medal
M,18.0,175.0,75.0,NGR,1996 Summer,Football,Gold
M,27.0,180.0,73.0,AZE,1996 Summer,Athletics,No_Medal
M,25.0,192.0,88.0,FRA,1992 Summer,Rowing,No_Medal
M,29.0,192.0,88.0,FRA,1996 Summer,Rowing,Silver
M,33.0,192.0,88.0,FRA,2000 Summer,Rowing,No_Medal
M,22.0,175.0,72.0,FRA,2012 Summer,Archery,No_Medal
M,22.0,175.0,72.0,FRA,2012 Summer,Archery,No_Medal
M,20.0,172.0,75.0,FRA,1920 Summer,Cycling,No_Medal
M,23.0,181.0,70.0,FRA,1968 Winter,Ice Hockey,No_Medal
M,24.0,173.0,70.0,FRA,2010 Winter,Short Track Speed Skating,No_Medal
M,24.0,173.0,70.0,FRA,2010 Winter,Short Track Speed Skating,No_Medal
M,24.0,173.0,70.0,FRA,2010 Winter,Short Track Speed Skating,No_Medal
M,28.0,173.0,70.0,FRA,2014 Winter,Short Track Speed Skating,No_Medal
M,28.0,173.0,70.0,FRA,2014 Winter,Short Track Speed Skating,No_Medal
M,28.0,173.0,70.0,FRA,2014 Winter,Short Track Speed Skating,No_Medal
M,18.0,185.0,65.0,CHA,1988 Summer,Athletics,No_Medal
M,22.0,185.0,65.0,CHA,1992 Summer,Athletics,No_Medal
F,18.0,172.0,60.0,FRA,1948 Summer,Athletics,No_Medal
F,18.0,172.0,60.0,FRA,1948 Summer,Athletics,No_Medal
M,23.0,183.0,80.0,CAN,1968 Winter,Bobsleigh,No_Medal
M,27.0,183.0,80.0,CAN,1972 Winter,Bobsleigh,No_Medal
M,27.0,183.0,80.0,CAN,1972 Winter,Bobsleigh,No_Medal
M,31.0,180.0,69.0,ZIM,1964 Summer,Hockey,No_Medal
M,19.0,183.0,83.0,GBR,1996 Summer,Shooting,No_Medal
M,23.0,183.0,83.0,GBR,2000 Summer,Shooting,Gold
M,27.0,183.0,83.0,GBR,2004 Summer,Shooting,No_Medal
M,31.0,183.0,83.0,GBR,2008 Summer,Shooting,No_Medal
M,35.0,183.0,83.0,GBR,2012 Summer,Shooting,No_Medal
M,21.0,183.0,98.0,USA,2014 Winter,Ice Hockey,No_Medal
M,18.0,186.0,76.0,GBR,2000 Summer,Swimming,No_Medal
M,22.0,186.0,76.0,GBR,2004 Summer,Swimming,No_Medal
M,26.0,182.0,73.0,GBR,1988 Summer,Hockey,Gold
