Sex,Age,Height,Weight,NOC,Games,Sport,Medal
F,30.0,164.0,69.0,SUI,2002 Winter,Curling,Silver
M,29.0,184.0,80.0,GER,2000 Summer,Taekwondo,Silver
M,25.0,179.0,60.0,USA,1920 Summer,Athletics,Silver
M,35.0,180.0,76.0,ESP,2008 Summer,Sailing,Gold
F,28.0,174.0,70.0,ESP,2012 Summer,Sailing,Gold
F,23.0,165.0,52.0,USA,1988 Summer,Athletics,Gold
F,26.0,183.0,72.0,FRG,1976 Summer,Rowing,Bronze
M,24.0,188.0,81.0,GER,2008 Summer,Canoeing,Bronze
M,20.0,168.0,60.0,GBR,1984 Summer,Judo,Bronze
F,26.0,175.0,66.0,USA,1992 Summer,Rowing,Silver
F,21.0,174.0,62.0,GDR,1976 Summer,Athletics,Gold
F,21.0,174.0,62.0,GDR,1976 Summer,Athletics,Gold
F,25.0,174.0,62.0,GDR,1980 Summer,Athletics,Gold
F,25.0,174.0,62.0,GDR,1980 Summer,Athletics,Gold
F,23.0,163.0,59.0,NOR,2014 Winter,Biathlon,Gold
F,23.0,163.0,59.0,NOR,2014 Winter,Biathlon,Bronze
F,23.0,163.0,59.0,NOR,2014 Winter,Biathlon,Bronze
M,22.0,186.0,77.0,SWE,1988 Summer,Tennis,Bronze
M,22.0,186.0,77.0,SWE,1988 Summer,Tennis,Bronze
F,31.0,178.0,75.0,GBR,2016 Summer,Rowing,Silver
F,27.0,176.0,70.0,AUS,1996 Summer,Softball,Bronze
F,31.0,176.0,70.0,AUS,2000 Summer,Softball,Bronze
F,35.0,176.0,70.0,AUS,2004 Summer,Softball,Silver
M,24.0,185.0,72.0,GER,2010 Winter,Nordic Combined,Bronze
M,32.0,205.0,107.0,BRA,2016 Summer,Volleyball,Gold
F,24.0,171.0,62.0,AUT,1994 Winter,Alpine Skiing,Silver
M,25.0,180.0,78.0,AUT,1968 Winter,Bobsleigh,Silver
M,26.0,186.0,79.0,AUT,2010 Winter,Biathlon,Silver
M,30.0,186.0,79.0,AUT,2014 Winter,Biathlon,Bronze
F,18.0,167.0,64.0,USA,1924 Summer,Swimming,Bronze
F,18.0,167.0,64.0,USA,1924 Summer,Swimming,Bronze
F,18.0,167.0,64.0,USA,1924 Summer,Swimming,Gold
M,22.0,188.0,86.0,USA,1972 Summer,Swimming,Gold
M,25.0,168.0,72.0,GBR,2008 Summer,Cycling,Silver
M,28.0,171.0,80.0,SWE,2014 Winter,Curling,Bronze
M,27.0,191.0,98.0,SWE,2014 Winter,Ice Hockey,Silver
M,32.0,196.0,91.0,SWE,1976 Summer,Fencing,Gold
M,33.0,179.0,73.0,SWE,2000 Summer,Shooting,Gold
M,28.0,175.0,72.0,BRA,1988 Summer,Football,Silver
M,22.0,184.0,76.0,AUS,2016 Summer,Cycling,Silver
F,20.0,171.0,65.0,AUS,2012 Summer,Cycling,Bronze
M,22.0,198.0,94.0,AUS,1984 Summer,Rowing,Bronze
M,25.0,195.0,86.0,BRA,1960 Summer,Basketball,Bronze
M,29.0,195.0,86.0,BRA,1964 Summer,Basketball,Bronze
F,26.0,178.0,67.0,SWE,2002 Winter,Ice Hockey,Bronze
F,30.0,178.0,67.0,SWE,2006 Winter,Ice Hockey,Silver
M,23.0,183.0,72.0,AUS,1996 Summer,Rowing,Bronze
M,27.0,183.0,72.0,AUS,2000 Summer,Rowing,Silver
M,31.0,183.0,72.0,AUS,2004 Summer,Rowing,Silver
M,30.0,182.0,73.0,GBR,1996 Summer,Athletics,Silver
M,34.0,182.0,73.0,GBR,2000 Summer,Athletics,Gold
M,21.0,185.0,82.0,JAM,1984 Summer,Athletics,Silver
M,20.0,176.0,64.0,CAN,1928 Summer,Athletics,Bronze
M,24.0,176.0,64.0,CAN,1932 Summer,Athletics,Bronze
M,24.0,176.0,64.0,CAN,1932 Summer,Athletics,Bronze
M,24.0,176.0,64.0,CAN,1932 Summer,Athletics,Bronze
M,28.0,176.0,64.0,CAN,1936 Summer,Athletics,Bronze
F,20.0,175.0,68.0,USA,1984 Summer,Basketball,Gold
F,24.0,175.0,68.0,USA,1988 Summer,Basketball,Gold
F,28.0,175.0,68.0,USA,1992 Summer,Basketball,Bronze
F,32.0,175.0,68.0,USA,1996 Summer,Basketball,Gold
F,36.0,175.0,68.0,USA,2000 Summer,Basketball,Gold
F,23.0,163.0,57.0,USA,2000 Summer,Athletics,Bronze
F,27.0,182.0,76.0,FRA,2016 Summer,Handball,Silver
M,22.0,194.0,90.0,GER,1960 Summer,Rowing,Gold
F,20.0,170.0,58.0,JPN,2000 Summer,Synchronized Swimming,Silver
F,26.0,175.0,63.0,JPN,1984 Summer,Volleyball,Bronze
M,26.0,187.0,81.0,IRL,2008 Summer,Boxing,Silver
M,25.0,181.0,79.0,NGR,2004 Summer,Athletics,Bronze
M,22.0,174.0,65.0,NGR,1984 Summer,Athletics,Bronze
M,27.0,185.0,90.0,GER,1992 Winter,Bobsleigh,Bronze
F,14.0,174.0,57.0,HUN,1988 Summer,Swimming,Silver
F,14.0,174.0,57.0,HUN,1988 Summer,Swimming,Gold
F,17.0,174.0,57.0,HUN,1992 Summer,Swimming,Gold
F,17.0,174.0,57.0,HUN,1992 Summer,Swimming,Gold
F,17.0,174.0,57.0,HUN,1992 Summer,Swimming,Gold
F,21.0,174.0,57.0,HUN,1996 Summer,Swimming,Gold
F,21.0,174.0,57.0,HUN,1996 Summer,Swimming,Bronze
F,19.0,160.0,49.0,HUN,1976 Summer,Gymnastics,Bronze
M,28.0,196.0,93.0,NED,2004 Summer,Rowing,Silver
F,18.0,157.0,54.0,SUI,2014 Winter,Ice Hockey,Bronze
M,33.0,179.0,89.0,SUI,2002 Winter,Curling,Bronze
M,41.0,179.0,89.0,SUI,2010 Winter,Curling,Bronze
M,29.0,198.0,104.0,GBR,2008 Summer,Rowing,Silver
M,33.0,198.0,104.0,GBR,2012 Summer,Rowing,Bronze
M,23.0,182.0,83.0,AUS,2004 Summer,Hockey,Gold
F,24.0,162.0,59.0,HUN,1960 Summer,Canoeing,Bronze
M,25.0,187.0,78.0,ESP,1960 Summer,Hockey,Bronze
M,23.0,172.0,59.0,JPN,2016 Summer,Swimming,Bronze
M,23.0,188.0,77.0,FRG,1972 Summer,Athletics,Bronze
M,26.0,168.0,64.0,GER,2000 Summer,Equestrianism,Gold
M,24.0,174.0,77.0,GER,1996 Summer,Canoeing,Bronze
M,28.0,186.0,70.0,FRG,1988 Summer,Equestrianism,Gold
M,31.0,186.0,70.0,GER,1992 Summer,Equestrianism,Bronze
F,22.0,166.0,58.0,GDR,1972 Summer,Athletics,Gold
M,22.0,181.0,95.0,GDR,1972 Winter,Luge,Silver
M,25.0,191.0,90.0,FRG,1972 Summer,Rowing,Bronze
F,15.0,165.0,58.0,GDR,1976 Winter,Speed Skating,Silver
F,23.0,165.0,58.0,GDR,1984 Winter,Speed Skating,Silver
F,23.0,165.0,58.0,GDR,1984 Winter,Speed Skating,Silver
F,23.0,165.0,58.0,GDR,1984 Winter,Speed Skating,Gold
F,27.0,165.0,58.0,GDR,1988 Winter,Speed Skating,Bronze
F,27.0,165.0,58.0,GDR,1988 Winter,Speed Skating,Silver
F,27.0,165.0,58.0,GDR,1988 Winter,Speed Skating,Silver
M,20.0,170.0,69.0,GDR,1972 Summer,Canoeing,Gold
F,27.0,170.0,70.0,SUI,1996 Summer,Canoeing,Silver
M,24.0,204.0,97.0,FRG,1988 Summer,Rowing,Gold
M,28.0,204.0,97.0,GER,1992 Summer,Rowing,Bronze
F,15.0,167.0,61.0,GDR,1972 Summer,Swimming,Silver
M,23.0,196.0,91.0,GDR,1988 Summer,Rowing,Gold
M,23.0,169.0,58.0,GER,1908 Summer,Athletics,Silver
M,32.0,186.0,85.0,FRG,1984 Summer,Canoeing,Gold
M,22.0,174.0,60.0,NOR,1988 Winter,Ski Jumping,Bronze
F,16.0,170.0,57.0,GDR,1972 Summer,Swimming,Silver
F,29.0,176.0,69.0,NED,1996 Summer,Rowing,Bronze
M,26.0,185.0,75.0,NED,2000 Summer,Hockey,Gold
M,30.0,185.0,75.0,NED,2004 Summer,Hockey,Silver
M,27.0,183.0,80.0,GER,2004 Summer,Hockey,Bronze
M,22.0,184.0,82.0,ISL,1956 Summer,Athletics,Silver
M,22.0,208.0,120.0,LTU,1992 Summer,Basketball,Bronze
M,26.0,208.0,120.0,LTU,1996 Summer,Basketball,Bronze
M,30.0,208.0,120.0,LTU,2000 Summer,Basketball,Bronze
F,25.0,177.0,66.0,FRG,1976 Summer,Rowing,Bronze
M,24.0,180.0,69.0,USA,1908 Summer,Athletics,Bronze
M,24.0,180.0,69.0,USA,1908 Summer,Athletics,Silver
M,28.0,180.0,81.0,CAN,1992 Winter,Figure Skating,Bronze
M,30.0,180.0,81.0,CAN,1994 Winter,Figure Skating,Bronze
M,23.0,191.0,83.0,SWE,2012 Summer,Handball,Silver
M,23.0,196.0,98.0,SWE,2012 Summer,Handball,Silver
M,26.0,171.0,64.0,SWE,1912 Summer,Athletics,Bronze
M,26.0,171.0,64.0,SWE,1912 Summer,Athletics,Gold
M,31.0,188.0,98.0,CAN,1972 Summer,Sailing,Bronze
M,25.0,187.0,75.0,SWE,1920 Summer,Athletics,Bronze
M,20.0,179.0,73.0,SWE,1984 Winter,Ice Hockey,Bronze
M,25.0,183.0,85.0,SWE,1984 Winter,Ice Hockey,Bronze
M,29.0,183.0,85.0,SWE,1988 Winter,Ice Hockey,Bronze
M,22.0,178.0,71.0,FIN,1960 Summer,Gymnastics,Gold
M,27.0,180.0,70.0,SWE,1920 Summer,Athletics,Bronze
M,22.0,188.0,86.0,SWE,2014 Winter,Ice Hockey,Silver
M,25.0,184.0,90.0,URS,1984 Winter,Bobsleigh,Bronze
M,20.0,181.0,75.0,NGR,2008 Summer,Football,Silver
M,27.0,165.0,102.0,SWE,2008 Summer,Sailing,Bronze
M,25.0,176.0,58.0,MAR,2000 Summer,Athletics,Silver
M,29.0,176.0,58.0,MAR,2004 Summer,Athletics,Gold
M,29.0,176.0,58.0,MAR,2004 Summer,Athletics,Gold
M,23.0,180.0,61.0,MAR,1992 Summer,Athletics,Silver
F,22.0,162.0,50.0,MAR,1984 Summer,Athletics,Gold
M,31.0,185.0,91.0,EGY,2004 Summer,Boxing,Bronze
F,21.0,167.0,61.0,BRA,2004 Summer,Football,Silver
M,27.0,183.0,83.0,SWE,1988 Winter,Ice Hockey,Bronze
M,29.0,190.0,95.0,SWE,1984 Summer,Athletics,Bronze
M,21.0,189.0,85.0,NOR,1992 Winter,Nordic Combined,Silver
M,21.0,172.0,70.0,CAN,1956 Summer,Equestrianism,Bronze
M,34.0,172.0,70.0,CAN,1968 Summer,Equestrianism,Gold
M,22.0,180.0,84.0,AUS,2000 Summer,Hockey,Bronze
M,26.0,180.0,84.0,AUS,2004 Summer,Hockey,Gold
F,17.0,172.0,65.0,CUB,1968 Summer,Athletics,Silver
F,21.0,172.0,65.0,CUB,1972 Summer,Athletics,Bronze
M,28.0,194.0,90.0,YUG,1984 Summer,Handball,Gold
F,22.0,177.0,66.0,SWE,2002 Winter,Ice Hockey,Bronze
F,26.0,177.0,66.0,SWE,2006 Winter,Ice Hockey,Silver
F,19.0,170.0,59.0,RUS,2016 Summer,Sailing,Bronze
M,29.0,185.0,88.0,CZE,2006 Winter,Ice Hockey,Bronze
F,16.0,167.0,68.0,SWE,2006 Winter,Ice Hockey,Silver
F,18.0,171.0,63.0,NOR,1988 Summer,Handball,Silver
F,21.0,184.0,78.0,BRA,2000 Summer,Volleyball,Bronze
M,28.0,183.0,79.0,NOR,1968 Winter,Cross Country Skiing,Gold
M,28.0,183.0,79.0,NOR,1968 Winter,Cross Country Skiing,Gold
M,26.0,188.0,82.0,USA,2008 Summer,Shooting,Gold
F,30.0,174.0,64.0,GRE,2004 Summer,Water Polo,Silver
M,21.0,188.0,102.0,GBR,1896 Summer,Weightlifting,Gold
M,21.0,188.0,102.0,GBR,1896 Summer,Weightlifting,Silver
M,22.0,181.0,68.0,AUS,1960 Summer,Athletics,Gold
M,25.0,181.0,67.0,GBR,1988 Summer,Athletics,Silver
F,17.0,169.0,59.0,USA,1964 Summer,Swimming,Bronze
F,17.0,169.0,59.0,USA,1964 Summer,Swimming,Gold
F,17.0,169.0,59.0,USA,1964 Summer,Swimming,Bronze
F,17.0,169.0,59.0,USA,1964 Summer,Swimming,Gold
M,26.0,175.0,80.0,GBR,2016 Summer,Badminton,Bronze
M,22.0,171.0,60.0,USA,1988 Summer,Boxing,Bronze
F,23.0,183.0,65.0,USA,2016 Summer,Athletics,Gold
M,25.0,160.0,50.0,GBR,1984 Summer,Rowing,Gold
M,23.0,181.0,86.0,USA,2012 Summer,Archery,Silver
M,27.0,181.0,86.0,USA,2016 Summer,Archery,Bronze
M,27.0,181.0,86.0,USA,2016 Summer,Archery,Silver
M,30.0,185.0,82.0,CAN,2006 Winter,Speed Skating,Silver
M,23.0,160.0,56.0,IRI,1960 Summer,Weightlifting,Bronze
M,29.0,176.0,53.0,AUS,2000 Summer,Hockey,Bronze
M,23.0,191.0,87.0,AUS,1992 Summer,Hockey,Silver
M,27.0,191.0,87.0,AUS,1996 Summer,Hockey,Bronze
F,25.0,180.0,80.0,USA,2016 Summer,Rowing,Gold
F,18.0,179.0,73.0,AUS,2012 Summer,Swimming,Gold
F,18.0,179.0,73.0,AUS,2012 Summer,Swimming,Silver
F,18.0,179.0,73.0,AUS,2012 Summer,Swimming,Silver
F,22.0,179.0,73.0,AUS,2016 Summer,Swimming,Gold
F,22.0,179.0,73.0,AUS,2016 Summer,Swimming,Silver
M,24.0,182.0,74.0,SWE,2002 Winter,Cross Country Skiing,Bronze
M,28.0,180.0,70.5,FIN,1992 Winter,Biathlon,Bronze
M,31.0,187.0,89.0,FIN,1988 Winter,Ice Hockey,Silver
F,28.0,180.0,78.0,ESP,2012 Summer,Handball,Bronze
M,24.0,177.0,70.0,YUG,1984 Summer,Football,Bronze
M,20.0,182.0,85.0,DEN,1948 Summer,Sailing,Gold
M,24.0,182.0,85.0,DEN,1952 Summer,Sailing,Gold
M,28.0,182.0,85.0,DEN,1956 Summer,Sailing,Gold
M,32.0,182.0,85.0,DEN,1960 Summer,Sailing,Gold
F,29.0,162.0,70.0,FRA,2012 Summer,Judo,Bronze
M,31.0,190.0,80.0,BRA,2004 Summer,Beach Volleyball,Gold
M,35.0,190.0,80.0,BRA,2008 Summer,Beach Volleyball,Bronze
M,39.0,190.0,80.0,BRA,2012 Summer,Beach Volleyball,Silver
M,25.0,189.0,93.0,GER,1994 Winter,Bobsleigh,Bronze
M,33.0,189.0,93.0,GER,2002 Winter,Bobsleigh,Gold
M,27.0,183.0,87.0,NGR,2004 Summer,Athletics,Bronze
M,26.0,170.0,66.0,USA,1984 Summer,Cycling,Silver
F,14.0,158.0,42.0,URS,1980 Summer,Diving,Silver
F,27.0,173.0,63.0,GDR,1988 Summer,Athletics,Bronze
M,28.0,182.0,81.0,GER,2004 Summer,Hockey,Bronze
F,24.0,171.0,67.0,ITA,2016 Summer,Water Polo,Silver
M,23.0,175.0,84.0,USA,2004 Summer,Shooting,Gold
M,27.0,175.0,84.0,USA,2008 Summer,Shooting,Silver
M,31.0,175.0,84.0,USA,2012 Summer,Shooting,Bronze
F,27.0,162.0,61.0,GBR,2004 Summer,Badminton,Silver
F,22.0,171.0,74.0,JPN,2008 Summer,Softball,Gold
F,23.0,161.0,61.0,JPN,1996 Summer,Judo,Gold
M,30.0,178.0,80.0,PAR,2004 Summer,Football,Silver
M,24.0,178.0,73.0,USA,1924 Summer,Athletics,Bronze
F,13.0,172.0,59.0,GDR,1972 Summer,Swimming,Silver
F,13.0,172.0,59.0,GDR,1972 Summer,Swimming,Silver
F,13.0,172.0,59.0,GDR,1972 Summer,Swimming,Silver
F,17.0,172.0,59.0,GDR,1976 Summer,Swimming,Gold
F,17.0,172.0,59.0,GDR,1976 Summer,Swimming,Gold
F,17.0,172.0,59.0,GDR,1976 Summer,Swimming,Silver
F,17.0,172.0,59.0,GDR,1976 Summer,Swimming,Gold
F,17.0,172.0,59.0,GDR,1976 Summer,Swimming,Gold
F,20.0,163.0,56.0,GER,1964 Winter,Luge,Gold
M,21.0,165.0,77.0,GER,2008 Summer,Cycling,Bronze
M,25.0,165.0,77.0,GER,2012 Summer,Cycling,Bronze
F,24.0,175.0,69.0,USA,1992 Summer,Volleyball,Bronze
M,25.0,170.0,120.0,JPN,1976 Summer,Judo,Bronze
M,23.0,161.0,58.0,JPN,1960 Summer,Gymnastics,Gold
M,27.0,161.0,58.0,JPN,1964 Summer,Gymnastics,Gold
M,27.0,161.0,58.0,JPN,1964 Summer,Gymnastics,Gold
M,27.0,161.0,58.0,JPN,1964 Summer,Gymnastics,Silver
M,27.0,161.0,58.0,JPN,1964 Summer,Gymnastics,Gold
M,31.0,161.0,58.0,JPN,1968 Summer,Gymnastics,Gold
M,31.0,161.0,58.0,JPN,1968 Summer,Gymnastics,Silver
M,29.0,198.0,104.0,EST,2008 Summer,Rowing,Silver
M,37.0,198.0,104.0,EST,2016 Summer,Rowing,Bronze
M,19.0,180.0,76.0,FRG,1988 Summer,Fencing,Silver
M,24.0,202.0,90.0,ROU,1980 Summer,Volleyball,Bronze
M,27.0,175.0,68.0,INA,2004 Summer,Badminton,Bronze
M,21.0,165.0,57.0,SWE,1920 Summer,Athletics,Bronze
M,25.0,165.0,57.0,SWE,1924 Summer,Athletics,Silver
M,24.0,176.0,65.0,GER,1928 Summer,Athletics,Bronze
M,24.0,176.0,65.0,GER,1928 Summer,Athletics,Silver
M,26.0,175.0,70.0,GER,1964 Summer,Football,Bronze
M,25.0,188.0,95.0,GDR,1976 Summer,Sailing,Bronze
M,29.0,180.0,75.0,NOR,1984 Winter,Speed Skating,Bronze
M,24.0,164.0,63.0,URS,1956 Summer,Boxing,Gold
M,29.0,184.0,96.0,GER,2008 Summer,Wrestling,Silver
F,24.0,160.0,71.0,ZIM,1980 Summer,Hockey,Gold
F,22.0,175.0,78.0,USA,2006 Winter,Ice Hockey,Bronze
F,26.0,175.0,78.0,USA,2010 Winter,Ice Hockey,Silver
F,18.0,180.0,72.0,GDR,1980 Winter,Speed Skating,Gold
F,22.0,180.0,72.0,GDR,1984 Winter,Speed Skating,Silver
F,22.0,180.0,72.0,GDR,1984 Winter,Speed Skating,Gold
F,22.0,180.0,72.0,GDR,1984 Winter,Speed Skating,Gold
F,22.0,180.0,72.0,GDR,1984 Winter,Speed Skating,Silver
F,26.0,180.0,72.0,GDR,1988 Winter,Speed Skating,Bronze
F,26.0,180.0,72.0,GDR,1988 Winter,Speed Skating,Silver
F,26.0,180.0,72.0,GDR,1988 Winter,Speed Skating,Silver
M,23.0,172.0,54.0,MGL,2008 Summer,Boxing,Gold
M,21.0,167.0,64.0,AUT,1980 Winter,Alpine Skiing,Bronze
F,26.0,165.0,57.0,GBR,2012 Summer,Athletics,Gold
F,30.0,165.0,57.0,GBR,2016 Summer,Athletics,Silver
M,24.0,178.0,70.0,DEN,1960 Summer,Football,Silver
M,28.0,198.0,93.0,USA,1984 Summer,Rowing,Gold
M,26.0,178.0,79.0,CAN,2010 Winter,Curling,Gold
M,20.0,174.0,69.0,ESP,2008 Summer,Hockey,Silver
M,21.0,189.0,74.0,MEX,2012 Summer,Football,Gold
M,25.0,175.0,80.0,CUB,2004 Summer,Baseball,Gold
M,29.0,175.0,80.0,CUB,2008 Summer,Baseball,Silver
M,31.0,192.0,100.0,ESP,2008 Summer,Handball,Bronze
M,27.0,193.0,92.0,ESP,2008 Summer,Handball,Bronze
M,22.0,174.0,78.0,CMR,2000 Summer,Football,Gold
F,24.0,178.0,88.0,FRA,2008 Summer,Taekwondo,Bronze
F,22.0,165.0,60.0,FRG,1980 Winter,Alpine Skiing,Silver
M,24.0,182.0,90.0,CZE,2006 Winter,Ice Hockey,Bronze
F,22.0,176.0,70.0,YUG,1984 Summer,Handball,Gold
M,26.0,178.0,75.0,HUN,2000 Summer,Boxing,Bronze
F,24.0,187.0,80.0,GER,1992 Winter,Luge,Bronze
F,26.0,187.0,80.0,GER,1994 Winter,Luge,Silver
F,34.0,187.0,80.0,GER,2002 Winter,Bobsleigh,Bronze
F,31.0,170.0,58.0,HUN,1996 Summer,Handball,Bronze
M,25.0,180.0,79.0,HUN,1972 Summer,Fencing,Gold
F,17.0,149.0,38.0,ROU,2004 Summer,Gymnastics,Gold
F,17.0,149.0,38.0,ROU,2004 Summer,Gymnastics,Bronze
M,21.0,188.0,69.0,KEN,1988 Summer,Athletics,Gold
M,25.0,181.0,72.0,FRG,1984 Summer,Equestrianism,Bronze
M,29.0,181.0,72.0,FRG,1988 Summer,Equestrianism,Gold
F,27.0,184.0,79.0,DEN,2012 Summer,Rowing,Silver
M,22.0,183.0,98.0,USA,1984 Summer,Sailing,Gold
M,26.0,179.0,78.0,SWE,1984 Winter,Ice Hockey,Bronze
F,27.0,176.0,70.0,SWE,1996 Summer,Canoeing,Bronze
M,33.0,187.0,94.0,SWE,2014 Winter,Ice Hockey,Silver
M,29.0,195.0,102.0,SWE,2014 Winter,Ice Hockey,Silver
F,20.0,172.0,55.0,BRA,2008 Summer,Football,Silver
F,29.0,163.0,62.0,NOR,2000 Summer,Handball,Bronze
F,23.0,170.0,67.0,DEN,1984 Summer,Rowing,Bronze
M,25.0,178.0,74.0,NOR,1968 Winter,Speed Skating,Silver
M,34.0,191.0,83.0,DEN,2004 Summer,Badminton,Bronze
M,25.0,190.0,75.0,NOR,1980 Winter,Cross Country Skiing,Silver
F,15.0,179.0,67.0,SWE,1980 Summer,Swimming,Silver
M,24.0,184.0,85.0,SWE,1980 Winter,Ice Hockey,Bronze
M,28.0,184.0,85.0,SWE,1984 Winter,Ice Hockey,Bronze
M,28.0,184.0,73.0,SWE,1948 Summer,Athletics,Gold
M,22.0,177.0,78.0,SWE,1980 Winter,Ice Hockey,Bronze
M,21.0,173.0,68.0,SWE,1988 Winter,Alpine Skiing,Bronze
M,28.0,188.0,89.0,SWE,2014 Winter,Ice Hockey,Silver
F,22.0,172.0,66.0,SWE,2016 Summer,Football,Silver
M,24.0,179.0,85.0,SWE,1994 Winter,Ice Hockey,Gold
M,22.0,194.0,96.0,SWE,1988 Winter,Ice Hockey,Bronze
M,44.0,176.0,66.0,SWE,2004 Summer,Equestrianism,Silver
M,20.0,189.0,87.0,SWE,1980 Winter,Ice Hockey,Bronze
M,28.0,189.0,87.0,SWE,1988 Winter,Ice Hockey,Bronze
M,30.0,180.0,74.0,SWE,1968 Winter,Biathlon,Bronze
M,27.0,180.0,71.0,FRA,1996 Summer,Cycling,Silver
M,27.0,180.0,71.0,FRA,1996 Summer,Cycling,Gold
F,18.0,172.0,67.0,GER,1992 Summer,Hockey,Silver
F,30.0,172.0,67.0,GER,2004 Summer,Hockey,Gold
M,28.0,167.0,66.0,TUR,2004 Summer,Wrestling,Silver
F,19.0,158.0,50.0,GDR,1976 Winter,Figure Skating,Bronze
M,24.0,194.0,83.0,ITA,1984 Summer,Volleyball,Bronze
F,24.0,180.0,68.0,ITA,2012 Summer,Fencing,Silver
F,24.0,180.0,68.0,ITA,2012 Summer,Fencing,Gold
M,22.0,178.0,75.0,HUN,1988 Summer,Fencing,Bronze
F,20.0,162.0,59.0,GER,1994 Winter,Alpine Skiing,Silver
F,24.0,162.0,59.0,GER,1998 Winter,Alpine Skiing,Silver
F,28.0,162.0,59.0,GER,2002 Winter,Alpine Skiing,Bronze
M,25.0,178.0,84.0,USA,1980 Winter,Ice Hockey,Gold
M,19.0,191.0,80.0,USA,2000 Summer,Swimming,Gold
M,19.0,191.0,80.0,USA,2000 Summer,Swimming,Silver
M,35.0,191.0,80.0,USA,2016 Summer,Swimming,Gold
M,35.0,191.0,80.0,USA,2016 Summer,Swimming,Gold
M,25.0,185.0,84.0,ROU,1980 Summer,Canoeing,Silver
M,28.0,184.0,78.0,BRA,2004 Summer,Volleyball,Gold
M,32.0,184.0,78.0,BRA,2008 Summer,Volleyball,Silver
M,36.0,184.0,78.0,BRA,2012 Summer,Volleyball,Silver
M,40.0,184.0,78.0,BRA,2016 Summer,Volleyball,Gold
M,27.0,187.0,77.0,ESP,1996 Summer,Hockey,Silver
F,19.0,163.0,48.0,GDR,1976 Summer,Gymnastics,Bronze
M,23.0,176.0,73.0,GER,1964 Summer,Canoeing,Gold
M,29.0,179.0,74.0,ESP,2004 Summer,Cycling,Bronze
M,29.0,179.0,74.0,ESP,2004 Summer,Cycling,Bronze
M,30.0,176.0,70.0,ESP,1996 Summer,Hockey,Silver
M,34.0,179.0,90.0,ESP,2004 Summer,Cycling,Silver
M,28.0,160.0,64.0,GRE,1960 Summer,Sailing,Gold
M,24.0,175.0,64.0,CAN,1996 Summer,Athletics,Gold
F,19.0,180.0,66.0,ESP,2012 Summer,Water Polo,Silver
M,27.0,172.0,58.0,ESP,2000 Summer,Taekwondo,Silver
F,22.0,160.0,51.0,USA,2012 Summer,Boxing,Bronze
F,23.0,172.0,65.0,NOR,1996 Summer,Football,Bronze
F,27.0,172.0,65.0,NOR,2000 Summer,Football,Gold
M,30.0,193.0,95.0,USA,1984 Summer,Rowing,Bronze
M,27.0,178.0,86.0,PUR,2012 Summer,Wrestling,Silver
M,24.0,175.0,72.0,ARG,1996 Summer,Sailing,Silver
M,28.0,175.0,72.0,ARG,2000 Summer,Sailing,Silver
M,32.0,175.0,72.0,ARG,2004 Summer,Sailing,Bronze
M,36.0,175.0,72.0,ARG,2008 Summer,Sailing,Bronze
F,22.0,156.0,48.0,MEX,2008 Summer,Diving,Bronze
F,25.0,156.0,48.0,MEX,2012 Summer,Diving,Silver
F,20.0,173.0,70.0,MEX,2008 Summer,Taekwondo,Gold
F,24.0,173.0,70.0,MEX,2012 Summer,Taekwondo,Bronze
F,28.0,173.0,70.0,MEX,2016 Summer,Taekwondo,Silver
F,24.0,168.0,55.0,AUS,2016 Summer,Modern Pentathlon,Gold
M,21.0,181.0,74.0,FRA,1992 Summer,Swimming,Bronze
M,27.0,190.0,90.0,ESP,1996 Summer,Handball,Bronze
M,23.0,182.0,72.0,PAR,2004 Summer,Football,Silver
M,20.0,173.0,76.0,SUI,1952 Summer,Rowing,Silver
M,22.0,192.0,89.0,USA,1956 Summer,Rowing,Gold
F,23.0,167.0,67.0,GER,1964 Summer,Canoeing,Gold
F,27.0,167.0,67.0,FRG,1968 Summer,Canoeing,Gold
M,23.0,181.0,69.0,FRA,1996 Summer,Canoeing,Bronze
M,22.0,185.0,75.0,FRA,2000 Summer,Canoeing,Gold
M,26.0,185.0,75.0,FRA,2004 Summer,Canoeing,Gold
M,34.0,185.0,75.0,FRA,2012 Summer,Canoeing,Gold
M,22.0,178.0,77.0,ESP,1976 Summer,Canoeing,Silver
F,25.0,164.0,56.0,BRA,2008 Summer,Football,Silver
F,22.0,170.0,58.0,ESP,2012 Summer,Water Polo,Silver
F,21.0,182.0,77.0,USA,2000 Summer,Water Polo,Silver
F,25.0,182.0,77.0,USA,2004 Summer,Water Polo,Bronze
M,30.0,178.0,62.0,ESP,1992 Summer,Water Polo,Silver
M,34.0,178.0,62.0,ESP,1996 Summer,Water Polo,Gold
M,29.0,188.0,82.0,NOR,2002 Winter,Cross Country Skiing,Silver
M,29.0,188.0,82.0,NOR,2002 Winter,Cross Country Skiing,Gold
M,29.0,188.0,82.0,NOR,2002 Winter,Cross Country Skiing,Gold
M,33.0,188.0,82.0,NOR,2006 Winter,Cross Country Skiing,Silver
M,28.0,179.0,71.0,FRG,1980 Winter,Biathlon,Bronze
M,25.0,176.0,75.0,CUB,1992 Summer,Baseball,Gold
M,29.0,176.0,75.0,CUB,1996 Summer,Baseball,Gold
M,28.0,186.0,80.0,MEX,2000 Summer,Taekwondo,Bronze
